Point ID,Station,Pnuemonic,Description,COM,RTU,Pg,Status P,Analog P,Relay P,Value,Scale,Type,Helper Column,IP Address,DNPAddress,DNP Point,,
33653,OP,TX2K1,OP TX2 VOLT CTRL K1 ON,4,23,,,,57,1,,RELAY,OPTX2K1RELAY,172.18.3.82,1,9,,
33653,OP,TX2K1,OP TX2 VOLT CTRL K1 OFF,4,23,,,,57,0,,RELAY,OPTX2K1RELAY,172.18.3.82,1,9,,
33654,OP,TX2K2,OP TX2 VOLT CTRL K2,4,23,3,7,,,,,STATUS,OPTX2K2STATUS,172.18.3.82,1,53,,
33654,OP,TX2K2,OP TX2 VOLT CTRL K2 ON,4,23,,,,58,1,,RELAY,OPTX2K2RELAY,172.18.3.82,1,10,,
33654,OP,TX2K2,OP TX2 VOLT CTRL K2 OFF,4,23,,,,58,0,,RELAY,OPTX2K2RELAY,172.18.3.82,1,10,,
33655,OP,TCA2,OP TX2 AUTO/MAN,4,23,3,8,,,,,STATUS,OPTCA2STATUS,172.18.3.82,1,54,,
33655,OP,TCA2,OP TX2 AUTO/MAN MANUAL,4,23,,,,56,1,,RELAY,OPTCA2RELAY,172.18.3.82,1,8,,
33655,OP,TCA2,OP TX2 AUTO/MAN AUTO,4,23,,,,56,0,,RELAY,OPTCA2RELAY,172.18.3.82,1,8,,
33656,OP,2W12SC,OP  TIE BKR 1 RELAY FAIL,4,23,3,9,,,,,STATUS,OP2W12SCSTATUS,172.18.3.82,1,196,,
33696,OP,2L21,OP TX2 LBI 2L21,4,23,3,10,,,,,STATUS,OP2L21STATUS,172.18.3.82,1,64,,
33696,OP,2L21,OP TX2 LBI,4,23,,,,77,1,,RELAY,OP2L21RELAY,172.18.3.82,1,17,,
33696,OP,2L21,OP TX2 LBI,4,23,,,,77,0,,RELAY,OP2L21RELAY,172.18.3.82,1,17,,
33697,OP,2M24,TX2 METER CT BYPASS SW,4,23,3,11,,,,REV 4MAT,STATUS,OP2M24STATUS,172.18.3.82,1,65,,
33698,OP,T2HIAL,OP TX2 CRIT HI TEMP,4,23,3,12,,,,,STATUS,OPT2HIALSTATUS,172.18.3.82,1,56,,
38430,OP,2W12,OP 2W12 TIE BKR 1,4,23,3,13,,,,,STATUS,OP2W12STATUS,172.18.3.82,1,114,,
38430,OP,2W12,2W12 TIE BKR 1,4,23,3,13,,76,1,,RELAY,OP2W12RELAY,172.18.3.82,1,38,,
38430,OP,2W12,2W12 TIE BKR 1,4,23,3,13,,76,0,,RELAY,OP2W12RELAY,172.18.3.82,1,38,,
33700,OP,2W12LR,OP TIE BKR 1 LOC REM,4,23,3,14,,,,,STATUS,OP2W12LRSTATUS,172.18.3.82,1,115,,
33701,OP,2W12BF,OP TIE BKR 1 BKR FAIL,4,23,3,15,,,,,STATUS,OP2W12BFSTATUS,172.18.3.82,1,116,,
07578,OP,TX2A,OP TX2 A AMPS,4,23,3,,3,,,2.4,ANALOG,OPTX2AANALOG,172.18.3.82,1,27,,
33657,OP,LRS,OP SUB LOCAL/REMOTE SW,4,23,4,0,,,,,STATUS,OPLRSSTATUS,172.18.3.81,1,193,,
33658,OP,86T2,OP TX2 LOCKOUT REL,4,23,4,1,,,,,STATUS,OP86T2STATUS,172.18.3.82,1,199,,
33660,OP,387SC2,OP TX2 DIFF PROT FAIL,4,23,4,2,,,,,STATUS,OP387SC2STATUS,172.18.3.82,1,175,,
33661,OP,501SC2,OP TX2 OVERCURRENT FAIL,4,23,4,3,,,,,STATUS,OP501SC2STATUS,172.18.3.82,1,176,,
33662,OP,21T2SC,OP TX2 2100 FAIL,4,23,4,4,,,,,STATUS,OP21T2SCSTATUS,172.18.3.82,1,179,,
33663,OP,MET2SC,OP TX2 735 METER FAIL,4,23,4,5,,,,REV 4MAT,STATUS,OPMET2SCSTATUS,172.18.3.82,1,180,,
33664,OP,86TCM2,OP TX2 86T LCKOUT TCM,4,23,4,6,,,,,STATUS,OP86TCM2STATUS,172.18.3.82,1,200,,
33665,OP,94TCM2,OP TX2 94T TCM,4,23,4,7,,,,,STATUS,OP94TCM2STATUS,172.18.3.82,1,205,,
33666,OP,35C206,OP TX2 387E ALARM COM,4,23,4,8,,,,,STATUS,OP35C206STATUS,172.18.3.82,1,123,,
33668,OP,BATTDC,OP BATT DC VOLT,4,23,4,9,,,,,STATUS,OPBATTDCSTATUS,172.18.3.81,1,218,,
35148,OP,TX2DRD,OP TX2 DIFF PROT DISABLE,4,23,4,11,,,,,STATUS,OPTX2DRDSTATUS,172.18.3.82,1,198,,
30122,OP,25SC2,OP TX2 STA/CTRL FAIL,4,23,4,12,,,,,STATUS,OP25SC2STATUS,172.18.3.82,1,182,,
33676,OP,35C101,OP BKR 1 CTRL COM,4,23,4,13,,,,,STATUS,OP35C101STATUS,172.18.3.81,1,114,,
33677,OP,35C102,OP BKR 2 CTRL COM,4,23,4,14,,,,,STATUS,OP35C102STATUS,172.18.3.81,1,115,,
33678,OP,35C103,OP BKR 3 CTRL COM,4,23,4,15,,,,,STATUS,OP35C103STATUS,172.18.3.81,1,116,,
07618,OP,TX2B,OP TX2 B AMPS,4,23,,,4,,,2.4,ANALOG,OPTX2BANALOG,172.18.3.82,1,28,,
33679,OP,35C104,OP BKR 4 CTRL COM,4,23,5,0,,,,,STATUS,OP35C104STATUS,172.18.3.81,1,117,,
33680,OP,35C201,OP BKR 5 CTRL COM,4,23,5,1,,,,,STATUS,OP35C201STATUS,172.18.3.82,1,118,,
33681,OP,35C202,OP BKR 6 CTRL COM,4,23,5,2,,,,,STATUS,OP35C202STATUS,172.18.3.82,1,119,,
33684,OP,35C203,OP BKR 7 CTRL COM,4,23,5,3,,,,,STATUS,OP35C203STATUS,172.18.3.82,1,120,,
33685,OP,35C204,OP BKR 8 CTRL COM,4,23,5,4,,,,,STATUS,OP35C204STATUS,172.18.3.82,1,121,,
30123,OP,25SC11,OP MOSW STA/CTRL FAIL,4,23,5,5,,,,,STATUS,OP25SC11STATUS,172.18.3.81,1,182,,
34794,OP,1POT,BKR 1 LOSS OF POT FOR UF,4,23,5,6,,,,,STATUS,OP1POTSTATUS,172.18.3.81,1,73,,
34795,OP,2POT,BKR 2 LOSS OF POT FOR UF,4,23,5,7,,,,,STATUS,OP2POTSTATUS,172.18.3.81,1,85,,
34796,OP,3POT, BKR 3 LOSS OF POT FOR UF,4,23,5,8,,,,,STATUS,OP3POTSTATUS,172.18.3.81,1,97,,
34797,OP,4POT,BKR 4 LOSS OF POT FOR UF,4,23,5,9,,,,,STATUS,OP4POTSTATUS,172.18.3.81,1,109,,
34798,OP,5POT,BKR 5 LOSS OF POT FOR UF,4,23,5,10,,,,,STATUS,OP5POTSTATUS,172.18.3.82,1,73,,
34799,OP,6POT,BKR 6 LOSS OF POT FOR UF,4,23,5,11,,,,,STATUS,OP6POTSTATUS,172.18.3.82,1,85,,
34800,OP,7POT,BKR 7 LOSS OF POT FOR UF,4,23,5,12,,,,,STATUS,OP7POTSTATUS,172.18.3.82,1,97,,
34801,OP,8POT,BKR 8 LOSS OF POT FOR UF,4,23,5,13,,,,,STATUS,OP8POTSTATUS,172.18.3.82,1,109,,
36567,OP,MET2CP,OP TX2 METERING COM,4,23,5,15,,,,,STATUS,OPMET2CPSTATUS,172.18.3.82,1,125,,
07619,OP,TX2C,OP TX2 B AMPS,4,23,,,5,,,2.4,ANALOG,OPTX2CANALOG,172.18.3.82,1,29,,
33687,OP,MSB,OP MOSW BLOCKING REL,4,23,6,0,,,,,STATUS,OPMSBSTATUS,172.18.3.81,1,241,,
33687,OP,MSB,OP MOSW BLOCKING REL BLOCKED,4,23,,,,60,1,,RELAY,OPMSBRELAY,172.18.3.81,1,38,,
33687,OP,MSB,OP MOSW BLOCKING REL NORMAL,4,23,,,,60,0,,RELAY,OPMSBRELAY,172.18.3.81,1,38,,
33688,OP,S629,ORANGE PARK MOSW S629,4,23,6,1,,,,,STATUS,OPS629STATUS,172.18.3.81,1,221,,
33688,OP,S629_1,ORANGE PARK MOSW S629,4,23,6,1,,,,,STATUS,OPS629_1STATUS,172.18.3.81,1,222,,
33688,OP,S629,ORANGE PARK MOSW S629 OPEN,4,23,,,,61,1,,RELAY,OPS629RELAY,172.18.3.81,1,39,,
33688,OP,S629,ORANGE PARK MOSW S629 CLOSE,4,23,,,,61,0,,RELAY,OPS629RELAY,172.18.3.81,1,39,,
33689,OP,S635,ORANGE PARK MOSW S635,4,23,6,3,,,,,STATUS,OPS635STATUS,172.18.3.81,1,226,,
33689,OP,S635_1,ORANGE PARK MOSW S635,4,23,6,3,,,,,STATUS,OPS635_1STATUS,172.18.3.81,1,227,,
33689,OP,S635,ORANGE PARK MOSW S635 OPEN,4,23,,,,62,1,,RELAY,OPS635RELAY,172.18.3.81,1,40,,
33689,OP,S635,ORANGE PARK MOSW S635 CLOSE,4,23,,,,62,0,,RELAY,OPS635RELAY,172.18.3.81,1,40,,
33690,OP,S629AL,S629 LRS/SYS & LOSS DC,4,23,6,5,,,,,STATUS,OPS629ALSTATUS,172.18.3.81,1,223,,
33691,OP,S635AL,OP S635 LRS/SYSTEM FAIL,4,23,6,6,,,,,STATUS,OPS635ALSTATUS,172.18.3.81,1,224,,
33702,OP,35C211,OP TX2 2411 ALARMS COM,4,23,6,7,,,,,STATUS,OP35C211STATUS,172.18.3.82,1,128,,
33703,OP,35C228,OP TX2 2411 FUTURE COM,4,23,6,8,,,,,STATUS,OP35C228STATUS,172.18.3.82,1,145,,
33695,OP,35C127,OP MOSW STA/CTRL COM,4,23,6,10,,,,,STATUS,OP35C127STATUS,172.18.3.81,1,140,,
34789,OP,1UF,OP BKR 1 UNDER FREQ TRIP,4,23,6,11,,,,,STATUS,OP1UFSTATUS,172.18.3.81,1,70,,
34790,OP,2UF,OP BKR 2 UNDER FREQ TRIP,4,23,6,12,,,,,STATUS,OP2UFSTATUS,172.18.3.81,1,82,,
34791,OP,6UF,OP BKR 6 UNDER FREQ TRIP,4,23,6,13,,,,,STATUS,OP6UFSTATUS,172.18.3.82,1,82,,
34792,OP,7UF,OP BKR 7 UNDER FREQ TRIP,4,23,6,14,,,,,STATUS,OP7UFSTATUS,172.18.3.82,1,94,,
34793,OP,8UF,OP BKR 8 UNDER FREQ TRIP,4,23,6,15,,,,,STATUS,OP8UFSTATUS,172.18.3.82,1,106,,
07620,OP,TX2W,OP TX2 WATTS,4,23,,,6,,,48,ANALOG,OPTX2WANALOG,172.18.3.82,1,31,,
36479,OP,4HL,BKR 4 HOT LINE NON-RECL,4,23,7,0,,,,,STATUS,OP4HLSTATUS,172.18.3.81,1,108,,
36479,OP,4HL,BKR 4 HOT LINE NON-RECL ENABLED,4,23,,,,15,1,,RELAY,OP4HLRELAY,172.18.3.81,1,36,,
36479,OP,4HL,BKR 4 HOT LINE NON-RECL NORMAL,4,23,,,,15,0,,RELAY,OP4HLRELAY,172.18.3.81,1,36,,
36612,OP,5HL,BKR 5 HOT LINE NON-RECL,4,23,7,1,,,,,STATUS,OP5HLSTATUS,172.18.3.82,1,72,,
36612,OP,5HL,BKR 5 HOT LINE NON-RECL ENABLED,4,23,,,,27,1,,RELAY,OP5HLRELAY,172.18.3.82,1,21,,
36612,OP,5HL,BKR 5 HOT LINE NON-RECL NORMAL,4,23,,,,27,0,,RELAY,OP5HLRELAY,172.18.3.82,1,21,,
36613,OP,6HL,BKR 6 HOT LINE NON-RECL,4,23,7,2,,,,,STATUS,OP6HLSTATUS,172.18.3.82,1,84,,
36613,OP,6HL,BKR 6 HOT LINE NON-RECL ENABLED,4,23,,,,31,1,,RELAY,OP6HLRELAY,172.18.3.82,1,26,,
36613,OP,6HL,BKR 6 HOT LINE NON-RECL NORMAL,4,23,,,,31,0,,RELAY,OP6HLRELAY,172.18.3.82,1,26,,
36778,OP,79LO1,ORANGE PARK BKR 1 LOCKOUT,4,23,7,3,,,,,STATUS,OP79LO1STATUS,172.18.3.81,1,74,,
36779,OP,79LO2,ORANGE PARK BKR 2 LOCKOUT,4,23,7,4,,,,,STATUS,OP79LO2STATUS,172.18.3.81,1,86,,
36780,OP,79LO3,ORANGE PARK BKR 3 LOCKOUT,4,23,7,5,,,,,STATUS,OP79LO3STATUS,172.18.3.81,1,98,,
36781,OP,79LO4,ORANGE PARK BKR 4 LOCKOUT,4,23,7,6,,,,,STATUS,OP79LO4STATUS,172.18.3.81,1,110,,
36782,OP,79LO5,ORANGE PARK BKR 5 LOCKOUT,4,23,7,7,,,,,STATUS,OP79LO5STATUS,172.18.3.82,1,74,,
36783,OP,79LO6,ORANGE PARK BKR 6 LOCKOUT,4,23,7,8,,,,,STATUS,OP79LO6STATUS,172.18.3.82,1,86,,
36784,OP,79LO7,ORANGE PARK BKR 7 LOCKOUT,4,23,7,9,,,,,STATUS,OP79LO7STATUS,172.18.3.82,1,98,,
36785,OP,79LO8,ORANGE PARK BKR 8 LOCKOUT,4,23,7,10,,,,,STATUS,OP79LO8STATUS,172.18.3.82,1,110,,
36885,OP,S635DC,OP S635 LOSS OF DC,4,23,7,11,,,,,STATUS,OPS635DCSTATUS,172.18.3.81,1,228,,
38134,OP,35C216,OP TX2 3530 TO RTU COM,4,23,7,13,,,,REV 4MAT,STATUS,OP35C216STATUS,#N/A,1,#N/A,,
38135,OP,2407SC,CLOCK SELF CHECK,4,23,7,14,,,,,STATUS,OP2407SCSTATUS,172.18.3.81,1,177,,
30560,OP,MTXAC,MOBIL TX LOSS OF AC,4,23,8,0,,,,,STATUS,OPMTXACSTATUS,#N/A,1,#N/A,,
30001,OP,MTXTOT,MOBILE TX HOT OIL TEMP,4,23,8,1,,,,,STATUS,OPMTXTOTSTATUS,#N/A,1,#N/A,,
30681,OP,MTXSC,MOBIL TX SELF CK,4,23,8,2,,,,,STATUS,OPMTXSCSTATUS,#N/A,1,#N/A,,
38264,OP,1HL,BKR 1 HOT LINE NON-RECL,4,23,8,3,,,,,STATUS,OP1HLSTATUS,172.18.3.81,1,72,,
38264,OP,1HL,BKR 1 HOT LINE NON-RECL ENABLED,4,23,,,,3,1,,RELAY,OP1HLRELAY,172.18.3.81,1,21,,
38264,OP,1HL,BKR 1 HOT LINE NON-RECL NORMAL,4,23,,,,3,0,,RELAY,OP1HLRELAY,172.18.3.81,1,21,,
38265,OP,2HL,BKR 2 HOT LINE NON-RECL,4,23,8,4,,,,,STATUS,OP2HLSTATUS,172.18.3.81,1,84,,
38265,OP,2HL,BKR 2 HOT LINE NON-RECL ENABLED,4,23,,,,7,1,,RELAY,OP2HLRELAY,172.18.3.81,1,26,,
38265,OP,2HL,BKR 2 HOT LINE NON-RECL NORMAL,4,23,,,,7,0,,RELAY,OP2HLRELAY,172.18.3.81,1,26,,
38266,OP,3HL,BKR 3 HOT LINE NON-RECL,4,23,8,5,,,,,STATUS,OP3HLSTATUS,172.18.3.81,1,96,,
38266,OP,3HL,BKR 3 HOT LINE NON-RECL ENABLED,4,23,,,,11,1,,RELAY,OP3HLRELAY,172.18.3.81,1,31,,
38266,OP,3HL,BKR 3 HOT LINE NON-RECL NORMAL,4,23,,,,11,0,,RELAY,OP3HLRELAY,172.18.3.81,1,31,,
38267,OP,7HL,BKR 7 HOT LINE NON-RECL,4,23,8,6,,,,,STATUS,OP7HLSTATUS,172.18.3.82,1,96,,
38267,OP,7HL,BKR 7 HOT LINE NON-RECL ENABLED,4,23,,,,35,1,,RELAY,OP7HLRELAY,172.18.3.82,1,31,,
38267,OP,7HL,BKR 7 HOT LINE NON-RECL NORMAL,4,23,,,,35,0,,RELAY,OP7HLRELAY,172.18.3.82,1,31,,
38268,OP,8HL,BKR 8 HOT LINE NON-RECL,4,23,8,7,,,,,STATUS,OP8HLSTATUS,172.18.3.82,1,108,,
38268,OP,8HL,BKR 8 HOT LINE NON-RECL ENABLED,4,23,,,,39,1,,RELAY,OP8HLRELAY,172.18.3.82,1,36,,
38268,OP,8HL,BKR 8 HOT LINE NON-RECL NORMAL,4,23,,,,39,0,,RELAY,OP8HLRELAY,172.18.3.82,1,36,,
07622,OP,1A,OP BKR 1 A AMPS BKR TRIP,4,23,,,8,,,0.5862237,ANALOG,OP1AANALOG,172.18.3.81,1,46,,
07623,OP,1B,OP BKR 1 B AMPS BKR TRIP,4,23,,,9,,,0.5862237,ANALOG,OP1BANALOG,172.18.3.81,1,47,,
07624,OP,1C,OP BKR 1 C AMPS BKR TRIP,4,23,,,10,,,0.5862237,ANALOG,OP1CANALOG,172.18.3.81,1,48,,
07625,OP,2A,OP BKR 2 A AMPS BKR TRIP,4,23,,,11,,,0.5862237,ANALOG,OP2AANALOG,172.18.3.81,1,52,,
07626,OP,2B,OP BKR 2 B AMPS BKR TRIP,4,23,,,12,,,0.5862237,ANALOG,OP2BANALOG,172.18.3.81,1,53,,
07628,OP,2C,OP BKR 2 C AMPS BKR TRIP,4,23,,,13,,,0.5862237,ANALOG,OP2CANALOG,172.18.3.81,1,54,,
07629,OP,3A,OP BKR 3 A AMPS BKR TRIP,4,23,,,14,,,0.5862237,ANALOG,OP3AANALOG,172.18.3.81,1,58,,
07630,OP,3B,OP BKR 3 B AMPS BKR TRIP,4,23,,,15,,,0.5862237,ANALOG,OP3BANALOG,172.18.3.81,1,59,,
07631,OP,3C,OP BKR 3 C AMPS BKR TRIP,4,23,,,16,,,0.5862237,ANALOG,OP3CANALOG,172.18.3.81,1,60,,
07632,OP,4A,OP BKR 4 A AMPS BKR TRIP,4,23,,,17,,,0.5862237,ANALOG,OP4AANALOG,172.18.3.81,1,64,,
07633,OP,4B,OP BKR 4 B AMPS BKR TRIP,4,23,,,18,,,0.5862237,ANALOG,OP4BANALOG,172.18.3.81,1,65,,
07634,OP,4C,OP BKR 4 C AMPS BKR TRIP,4,23,,,19,,,0.5862237,ANALOG,OP4CANALOG,172.18.3.81,1,66,,
07635,OP,5A,OP BKR 5 A AMPS BKR TRIP,4,23,,,20,,,0.5862237,ANALOG,OP5AANALOG,172.18.3.82,1,46,,
07636,OP,5B,OP BKR 5 B AMPS BKR TRIP,4,23,,,21,,,0.5862237,ANALOG,OP5BANALOG,172.18.3.82,1,47,,
07637,OP,5C,OP BKR 5 C AMPS BKR TRIP,4,23,,,22,,,0.5862237,ANALOG,OP5CANALOG,172.18.3.82,1,48,,
07638,OP,6A,OP BKR 6 A AMPS BKR TRIP,4,23,,,23,,,0.5862237,ANALOG,OP6AANALOG,172.18.3.82,1,52,,
07639,OP,6B,OP BKR 6 B AMPS BKR TRIP,4,23,,,24,,,0.5862237,ANALOG,OP6BANALOG,172.18.3.82,1,53,,
07640,OP,6C,OP BKR 6 C AMPS BKR TRIP,4,23,,,25,,,0.5862237,ANALOG,OP6CANALOG,172.18.3.82,1,54,,
07641,OP,7A,OP BKR 7 A AMPS BKR TRIP,4,23,,,26,,,0.5862237,ANALOG,OP7AANALOG,172.18.3.82,1,58,,
07642,OP,7B,OP BKR 7 B AMPS BKR TRIP,4,23,,,27,,,0.5862237,ANALOG,OP7BANALOG,172.18.3.82,1,59,,
07643,OP,7C,OP BKR 7 C AMPS BKR TRIP,4,23,,,28,,,0.5862237,ANALOG,OP7CANALOG,172.18.3.82,1,60,,
07644,OP,8A,OP BKR 8 A AMPS BKR TRIP,4,23,,,29,,,0.5862237,ANALOG,OP8AANALOG,172.18.3.82,1,64,,
07645,OP,8B,OP BKR 8 B AMPS BKR TRIP,4,23,,,30,,,0.5862237,ANALOG,OP8BANALOG,172.18.3.82,1,65,,
07646,OP,8C,OP BKR 8 C AMPS BKR TRIP,4,23,,,31,,,0.5862237,ANALOG,OP8CANALOG,172.18.3.82,1,66,,
05743,OP,DCV,OP DC VOLTS,4,23,,,32,,,0.07327797,ANALOG,OPDCVANALOG,172.18.3.81,1,70,,
07648,OP,TX2TMP,OP TX2 TANK OIL TEMP,4,23,,,33,,,1,ANALOG,OPTX2TMPANALOG,172.18.3.82,1,41,,
07649,OP,TX2ABT,OP TX2 AMBIENT TEMP,4,23,,,34,,,1,ANALOG,OPTX2ABTANALOG,172.18.3.82,1,43,,
07650,OP,LTC2,OP LTC2 TAP POS,4,23,,,35,,,0.0078,ANALOG,OPLTC2ANALOG,172.18.3.82,1,21,,
07652,OP,RAV2,OP TX2 REG A VOLTS,4,23,,,36,,,0.1,ANALOG,OPRAV2ANALOG,172.18.3.82,1,24,,
07653,OP,RBV2,OP TX2 REG B VOLTS,4,23,,,37,,,0.1,ANALOG,OPRBV2ANALOG,172.18.3.82,1,25,,
07654,OP,RCV2,OP TX2 REG C VOLTS,4,23,,,38,,,0.1,ANALOG,OPRCV2ANALOG,172.18.3.82,1,26,,
06410,OP,PF2M,OP TX2 POWER FACTOR,4,23,,,39,,,0.1,ANALOG,OPPF2MANALOG,172.18.3.82,1,34,,
06411,OP,TX2FRQ,OP TX2 FREQUENCY,4,23,,,40,,,0.1,ANALOG,OPTX2FRQANALOG,172.18.3.82,1,35,,
06412,OP,KVA2M,OP TX2 KVA METER,4,23,,,41,,,48,ANALOG,OPKVA2MANALOG,172.18.3.82,1,30,,
06413,OP,MV2,OP TX2 VARS LAG,4,23,,,42,,,48,ANALOG,OPMV2ANALOG,172.18.3.82,1,33,,
06414,OP,MV2-,OP TX2 VARS LEAD,4,23,,,43,,,48,ANALOG,OPMV2-ANALOG,172.18.3.82,1,32,,
05331,OP,TC2TMP,OP TX2 LTC OIL TEMP,4,23,,,44,,,1,ANALOG,OPTC2TMPANALOG,172.18.3.82,1,42,,
05332,OP,KWPHR2,OP TX2 KW PREV HR,4,23,,,45,,,144,ANALOG,OPKWPHR2ANALOG,172.18.3.82,1,36,,
08069,OP,1KW,OP FDR 1 WATTS,4,23,,,48,,,10,ANALOG,OP1KWANALOG,172.18.3.81,1,49,,
08070,OP,2KW,OP FDR 2 WATTS,4,23,,,49,,,10,ANALOG,OP2KWANALOG,172.18.3.81,1,55,,
08071,OP,3KW,OP FDR 3 WATTS,4,23,,,50,,,10,ANALOG,OP3KWANALOG,172.18.3.81,1,61,,
08072,OP,4KW,OP FDR 4 WATTS,4,23,,,51,,,10,ANALOG,OP4KWANALOG,172.18.3.81,1,67,,
08073,OP,5KW,OP FDR 5 WATTS,4,23,,,52,,,10,ANALOG,OP5KWANALOG,172.18.3.82,1,49,,
08074,OP,6KW,OP FDR 6 WATTS,4,23,,,53,,,10,ANALOG,OP6KWANALOG,172.18.3.82,1,55,,
08075,OP,7KW,OP FDR 7 WATTS,4,23,,,54,,,10,ANALOG,OP7KWANALOG,172.18.3.82,1,61,,
08076,OP,8KW,OP FDR 8 WATTS,4,23,,,55,,,10,ANALOG,OP8KWANALOG,172.18.3.82,1,67,,
08436,OP,1PF,OP FDR 1 POWER FACTOR,4,23,,,56,,,0.1,ANALOG,OP1PFANALOG,172.18.3.81,1,51,,
08437,OP,2PF,OP FDR 2 POWER FACTOR,4,23,,,57,,,0.1,ANALOG,OP2PFANALOG,172.18.3.81,1,57,,
08438,OP,3PF,OP FDR 3 POWER FACTOR,4,23,,,58,,,0.1,ANALOG,OP3PFANALOG,172.18.3.81,1,63,,
08439,OP,4PF,OP FDR 4 POWER FACTOR,4,23,,,59,,,0.1,ANALOG,OP4PFANALOG,172.18.3.81,1,69,,
08440,OP,5PF,OP FDR 5 POWER FACTOR,4,23,,,60,,,0.1,ANALOG,OP5PFANALOG,172.18.3.82,1,51,,
08441,OP,6PF,OP FDR 6 POWER FACTOR,4,23,,,61,,,0.1,ANALOG,OP6PFANALOG,172.18.3.82,1,57,,
08442,OP,7PF,OP FDR 7 POWER FACTOR,4,23,,,62,,,0.1,ANALOG,OP7PFANALOG,172.18.3.82,1,63,,
08443,OP,8PF,OP FDR 8 POWER FACTOR,4,23,,,63,,,0.1,ANALOG,OP8PFANALOG,172.18.3.82,1,69,,
33692,OP,TC2,OP LOAD TAP CHANGER RAISE,4,23,,,,59,1,,RELAY,OPTC2RELAY,172.18.3.82,1,11,,
33692,OP,TC2,OP LOAD TAP CHANGER LOWER,4,23,,,,59,0,,RELAY,OPTC2RELAY,172.18.3.82,1,11,,
30381,OP,W6280,OP TX2 W6280 HS BKR POS,4,23,13,14,,,,,STATUS,OPW6280STATUS,172.18.3.82,1,0,,
30381,OP,W6280,W6280 TX2 HS BKR OPEN,4,23,,,,88,1,,RELAY,OPW6280RELAY,172.18.3.82,1,0,,
30381,OP,W6280,W6280 TX2 HS BKR CLOSE,4,23,,,,88,0,,RELAY,OPW6280RELAY,172.18.3.82,1,0,,
31235,OP,6280LP,OP BKR LO SF6 GAS,4,23,13,15,,,,,STATUS,OP6280LPSTATUS,172.18.3.82,1,1,,
31236,OP,6280LG,OP BKR LO SF6 CUTOUT,4,23,14,0,,,,,STATUS,OP6280LGSTATUS,172.18.3.82,1,2,,
31237,OP,6282S,OP HS BKR 1 BYPASS POS,4,23,14,1,,,,,STATUS,OP6282SSTATUS,172.18.3.82,1,21,,
31238,OP,35C207,OP TX2 501 ALARM COM,4,23,14,2,,,,,STATUS,OP35C207STATUS,172.18.3.82,1,124,,
31239,OP,35C224,OP HS 2505 STA/CTRL COM,4,23,14,3,,,,,STATUS,OP35C224STATUS,172.18.3.82,1,141,,
31805,OP,2X12,OP 2X12 TRANSFER BUS TIE,4,23,14,4,,,,,STATUS,OP2X12STATUS,172.18.3.81,1,62,,
31240,OP,35T1SC,OP TX1 3530 FAIL,4,23,14,7,,,,,STATUS,OP35T1SCSTATUS,172.18.3.82,1,173,,
31253,OP,25SC4,OP HS STA/CTRL FAIL,4,23,14,5,,,,,STATUS,OP25SC4STATUS,172.18.3.82,1,183,,
35882,OP,T2F1AC,OP TX2 STG1 FANS LOSS AC,4,23,8,8,,,,,STATUS,OPT2F1ACSTATUS,172.18.3.82,1,31,,
38436,OP,T2F2AC,OP TX2 STG2 FANS LOSS AC,4,23,8,9,,,,,STATUS,OPT2F2ACSTATUS,172.18.3.82,1,32,,
38437,OP,TX2NHI,OP TX2 TANK NITRO HI PRS,4,23,8,10,,,,,STATUS,OPTX2NHISTATUS,172.18.3.82,1,33,,
38438,OP,TX2NLO,OP TX2 TANK NITRO LO PRS,4,23,8,11,,,,,STATUS,OPTX2NLOSTATUS,172.18.3.82,1,34,,
38439,OP,T2NCLO,OP TX2 NITRO CYL LO PRS,4,23,8,12,,,,,STATUS,OPT2NCLOSTATUS,172.18.3.82,1,35,,
38440,OP,T2PR,OP TX2 TANK PRS RELIEF,4,23,8,13,,,,,STATUS,OPT2PRSTATUS,172.18.3.82,1,36,,
38441,OP,T2SP,OP TX2 TANK SUDDEN PRS,4,23,8,14,,,,,STATUS,OPT2SPSTATUS,172.18.3.82,1,37,,
38442,OP,TX2LO,OP TX2 TANK LO OIL,4,23,8,15,,,,,STATUS,OPTX2LOSTATUS,172.18.3.82,1,38,,
38443,OP,TX2CLO,OP TX2 TANK CRIT LO OIL,4,23,9,0,,,,,STATUS,OPTX2CLOSTATUS,172.18.3.82,1,39,,
38444,OP,LTC2LO,OP LTC2 TANK LO OIL,4,23,9,1,,,,,STATUS,OPLTC2LOSTATUS,172.18.3.82,1,41,,
38445,OP,TC2PWR,OP LTC2 LOSS OF POWER,4,23,9,2,,,,,STATUS,OPTC2PWRSTATUS,172.18.3.82,1,42,,
38446,OP,TCP2,OP LTC2 OFF TAP,4,23,9,3,,,,,STATUS,OPTCP2STATUS,172.18.3.82,1,43,,
38447,OP,LTCMT2,OP LTC2 MOTOR HI TEMP,4,23,9,4,,,,,STATUS,OPLTCMT2STATUS,172.18.3.82,1,44,,
38448,OP,TCPR2,OP LTC2 PRS RELIEF,4,23,9,5,,,,,STATUS,OPTCPR2STATUS,172.18.3.82,1,45,,
38449,OP,86X2,OP LTC2 LCKOUT BLKS LTC,4,23,9,6,,,,,STATUS,OP86X2STATUS,172.18.3.82,1,46,,
