*
	4	STATUS	0	1	3	4	5	10	19	49	29	38	41	44	74	107
*	record	OrderNo	Type	Key	Name	Stn	AOR	pState	Norm	AlarmGroup	FeedbackKey	ICAddress	pCtrlState	pScale	pDeviceInstance
1	1	1	"01016001"	"MOBIL TX HOT OIL TEMP"	016	4	209	0	1	""	""	""	""	1
2	2	1	"01025001"	"PH DIFF RELAY DISABLE"	025	5	206	0	1	""	""	""	""	2
3	3	1	"01015001"	"BW 2100-1 ALARM COM 9"	015	4	227	0	1	""	""	""	""	3
4	4	5	"02055001"	"SB PSEUDO BREAKER"	055	1	216	0	1	""	""	""	""	4
5	5	1	"01025002"	"YARD BOX 2505 SELF CHECK"	025	5	227	0	1	""	""	""	""	5
6	6	5	"02011001"	"MI FAST SCAN"	011	3	226	0	1	""	""	""	""	6
7	7	1	"01011001"	"MI BKR 4 LOC/REM SW"	011	3	214	0	1	""	""	""	""	7
8	8	1	"01025003"	"PH BKR 3 LOC/REM SW"	025	5	214	0	1	""	""	""	""	8
9	9	5	"02022001"	"GREEN COVE FAST SCAN"	022	4	226	0	1	""	""	""	""	6
10	10	5	"02007001"	"BC FAST SCAN"	007	4	226	0	1	""	""	""	""	6
11	11	1	"01051001"	"311C-2 CP21 (MBIT)"	051	3	227	0	1	""	""	""	""	9
12	12	1	"01021001"	"BRK 2 BKR FAIL"	021	5	220	0	1	""	""	""	""	10
13	13	1	"01042001"	"LY TX1 TANK HI OIL"	042	7	211	0	1	""	""	""	""	11
14	14	1	"01042002"	"LY TX1 2411 ALARMS COMM"	042	7	227	0	1	""	""	""	""	12
15	15	1	"01021002"	"DIFF PROT DISABLE SW STA"	021	5	206	0	1	""	""	""	""	2
16	16	2	"01022001"	"GREEN COVE BKR 1"	022	4	202	0	1	""	""	""	""	13
17	17	2	"01022002"	"GREEN COVE BKR 1 RECL"	022	4	205	0	1	""	""	""	""	14
18	18	2	"01022003"	"GC 1 GRND TRIP BLOCK"	022	4	222	0	1	""	""	""	""	15
19	19	1	"01022004"	"GC BKR 1 STA COM"	022	4	227	0	1	""	""	""	""	16
20	20	1	"01022005"	"GC BKR 1 LOC/REM SW"	022	4	214	0	1	""	""	""	""	17
21	21	1	"01022006"	"GC BKR 1 351 SELF CHECK"	022	4	227	0	1	""	""	""	""	18
22	22	1	"01022007"	"GC BKR 1 CTL COM"	022	4	227	0	1	""	""	""	""	19
23	23	8	"12002001"	"PSEUDO SWITCH"	002	10	216	0	1	""	""	""	""	20
24	24	5	"02055002"	"SB PSEUDO BREAKER"	055	1	216	0	1	""	""	""	""	21
25	25	1	"01027001"	"RS TX2 735 MET CPORT8"	027	4	227	0	1	""	""	""	""	22
26	26	1	"01036001"	"RD TX2 2411 FAIL"	036	4	227	0	1	""	""	""	""	23
27	27	1	"01036002"	"RD TX2 2411 ALARMS COM"	036	4	227	0	1	""	""	""	""	24
28	28	1	"01036003"	"RD TX2 2411 FUTURE COM"	036	4	227	0	1	""	""	""	""	25
29	29	1	"01052001"	"W6144 LOSS OF POTENTIAL"	052	6	205	0	1	""	""	""	""	26
30	30	1	"01051002"	"311C-1 CP19 (MBIT)"	051	3	227	0	1	""	""	""	""	27
31	31	1	"01004001"	"LTC FILTER"	004	5	227	0	1	""	""	""	""	28
32	32	1	"01002001"	"BY BKR LO SF6 GAS TX1"	002	4	227	0	1	""	""	""	""	29
33	33	1	"01007001"	"BC 6W13 TX1 LS BREAKER"	007	3	202	0	1	""	""	""	""	30
34	34	1	"01001001"	"DI TX2 STG1 FANS LOSS AC"	001	3	205	0	1	""	""	""	""	31
35	35	1	"01052002"	"W6144 LOW GAS TRIP BLOCK"	052	1	210	0	1	""	""	""	""	32
36	36	1	"01015002"	"TX1 REGC STA/CTRL FAIL"	015	4	227	0	1	""	""	""	""	33
37	37	1	"01010001"	"3L11S TX1 LBI"	010	5	216	0	1	""	""	""	""	34
38	38	1	"01007002"	"BC 6W55 RD 115KV BKR"	007	3	202	0	1	""	""	""	""	35
39	39	2	"01012001"	"LA FEEDER BKR 1"	012	4	202	0	1	""	""	""	""	13
40	40	2	"01012002"	"LA BKR 1 RECLOSER"	012	4	205	0	1	""	""	""	""	14
41	41	2	"01012003"	"LA BKR 1 GRND TRIP BLK"	012	4	222	0	1	""	""	""	""	15
42	42	1	"01012004"	"LA BKR 1 LOC/REM SW"	012	4	214	0	1	""	""	""	""	17
43	43	2	"01012005"	"LA FEEDER BKR 2"	012	4	202	0	1	""	""	""	""	36
44	44	2	"01012006"	"LA BKR 2 RECLOSER"	012	4	205	0	1	""	""	""	""	37
45	45	2	"01012007"	"LA BKR 2 GRND TRIP BLK"	012	4	222	0	1	""	""	""	""	38
46	46	1	"01012008"	"LA BKR 2 LOC/REM SW"	012	4	214	0	1	""	""	""	""	39
47	47	2	"01012009"	"LAKE ASBURY BKR 3"	012	4	202	0	1	""	""	""	""	40
48	48	2	"01012010"	"LAKE ASBURY BKR 3 RECL"	012	4	205	0	1	""	""	""	""	41
49	49	2	"01012011"	"LA BKR 3 GRND TRIP BLK"	012	4	222	0	1	""	""	""	""	42
50	50	1	"01012012"	"LA BKR 3 LOC/REM SW"	012	4	214	0	1	""	""	""	""	8
51	51	1	"01012013"	"LA TX1 387E ALARM COM"	012	4	227	0	1	""	""	""	""	43
52	52	1	"01012014"	"LA BKR 1 RELAY FAIL"	012	4	227	0	1	""	""	""	""	18
53	53	1	"01012015"	"LA BKR 2 REALY FAIL"	012	4	227	0	1	""	""	""	""	44
54	54	1	"01012016"	"LA BKR 3 RELAY FAIL"	012	4	227	0	1	""	""	""	""	45
55	55	1	"01012017"	"LA BKR 1 STATUS COM"	012	4	227	0	1	""	""	""	""	16
56	56	1	"01012018"	"LA BKR 2 STATUS COM"	012	4	227	0	1	""	""	""	""	46
57	57	1	"01012019"	"LA BKR 3 STATUS COM"	012	4	227	0	1	""	""	""	""	47
58	58	1	"01012020"	"LA TX1 STA/CNTRL FAIL"	012	4	227	0	1	""	""	""	""	48
59	59	1	"01012021"	"LA TX1 2505 STA/CNRL COM"	012	4	227	0	1	""	""	""	""	49
60	60	1	"01012022"	"LA 6113S C/S BYPASS"	012	4	216	0	1	""	""	""	""	50
61	61	1	"01012023"	"TX 2411 SELF CHECK"	012	4	227	0	1	""	""	""	""	51
62	62	1	"01012024"	"LA TX1 HOT OIL TEMP"	012	4	209	0	1	""	""	""	""	52
63	63	1	"01012025"	"LA TX1 HOT SPOT"	012	4	209	0	1	""	""	""	""	53
64	64	1	"01012026"	"LA TX1 LOC/REM SW"	012	4	214	0	1	""	""	""	""	54
65	65	2	"01012027"	"LA TX1 VOLT CONTROL K1"	012	4	218	0	1	""	""	""	""	55
66	66	2	"01012028"	"LA TX1 VOLT CONTROL K2"	012	4	218	0	1	""	""	""	""	56
67	67	3	"41012001"	"LA TX1 LTC AUTO/MAN"	012	4	221	0	1	""	""	""	""	57
68	68	1	"01012029"	"LA LTC1 FILTER ALARM"	012	4	227	0	1	""	""	""	""	28
69	69	1	"01052003"	"WB BKR TRIP-COIL MON 1"	052	1	227	0	1	""	""	""	""	58
70	70	8	"12022001"	"PSEUDO SWITCH"	022	10	216	0	1	""	""	""	""	59
71	71	1	"01012030"	"LA MOSW STAT/CONTROL COM"	012	4	227	0	1	""	""	""	""	60
72	72	1	"01012031"	"LA MOSW STA/CNTRL FAIL"	012	4	227	0	1	""	""	""	""	61
73	73	1	"01069001"	"MAIN GEN TANK LOW FUEL"	069	3	210	0	1	""	""	""	""	62
74	74	2	"01012032"	"LA MOSW BLOCKING REL"	012	4	204	0	1	""	""	""	""	63
75	75	6	"41012002"	"LA LOAD TAP CHANGER"	012	4	208	0	1	"03012023"	""	238	25	64
76	76	1	"01012033"	"LAKE ASBURY MOSW 6105S"	012	4	203	0	1	""	""	""	""	65
77	77	2	"01012034"	"LAKE ASBURY MOSW S6106"	012	4	203	0	1	""	""	""	""	66
78	78	1	"01012035"	"LA SUB LOC/REM SW"	012	4	214	0	1	""	""	""	""	67
79	79	1	"01012036"	"LA TX1 86T LOCKOUT"	012	4	215	0	1	""	""	""	""	68
80	80	1	"01012037"	"LA TX1 DIFF PROTECT FAIL"	012	4	227	0	1	""	""	""	""	69
81	81	1	"01012038"	"LA TX1 OVERCURRENT FAIL"	012	4	227	0	1	""	""	""	""	70
82	82	1	"01012039"	"LA TX1 2100 FAIL"	012	4	227	0	1	""	""	""	""	71
83	83	1	"01012040"	"LA TX1 METER FAIL"	012	4	227	0	1	""	""	""	""	72
84	84	1	"01012041"	"LA TX1 86T LOCKOUT TCM"	012	4	227	0	1	""	""	""	""	73
85	85	1	"01064001"	"SN 2100-1 ALARM COM 9"	064	5	227	0	1	""	""	""	""	3
86	86	2	"01025004"	"PH BKR 4 GRND TRIP BLK"	025	5	222	0	1	""	""	""	""	74
87	87	1	"01025005"	"REG C PH 2431 SELF CHECK"	025	5	227	0	1	""	""	""	""	33
88	88	1	"01025006"	"PH BKR 4 LOC/REM SW"	025	5	214	0	1	""	""	""	""	7
89	89	1	"01025007"	"PH BKR 3 351 SELF CHECK"	025	5	227	0	1	""	""	""	""	45
90	90	1	"01025008"	"PH 2032 SELF CHECK"	025	5	227	0	1	""	""	""	""	75
91	91	1	"01061001"	"UPS SYSTEM BATT"	061	7	227	0	1	""	""	""	""	76
92	92	5	"02064001"	"SANDERSON FAST SCAN"	064	2	226	0	1	""	""	""	""	6
93	93	2	"01033001"	"MX BKR 1 RECLOSER"	033	3	205	0	1	""	""	""	""	14
94	94	1	"01007003"	"BC DOOR ALARM"	007	3	203	0	1	""	""	""	""	77
95	95	1	"01033002"	"MX REG C STA/CTRL FAIL"	033	3	227	0	1	""	""	""	""	78
96	96	1	"01033003"	"MX TX1 STA/CTRL FAIL"	033	3	227	0	1	""	""	""	""	48
97	97	2	"01033004"	"MX BKR 3 RECLOSER"	033	3	205	0	1	""	""	""	""	41
98	98	1	"01033005"	"MX BKR 2 RELAY FAIL"	033	3	227	0	1	""	""	""	""	44
99	99	1	"01033006"	"MX BKR 1 LOSS POT FOR UF"	033	3	227	0	1	""	""	""	""	79
100	100	5	"02060001"	"REGULATOR CONTROL MODE"	060	10	204	0	1	""	""	""	""	80
101	101	2	"01033007"	"MX BKR 3"	033	3	202	0	1	""	""	""	""	40
102	102	1	"01033008"	"MX BKR 1 RELAY FAIL"	033	3	227	0	1	""	""	""	""	18
103	103	1	"01033009"	"MX BKR 2 STA COM"	033	3	227	0	1	""	""	""	""	46
104	104	1	"01033010"	"MX BKR 3 LOSS POT FOR UF"	033	3	227	0	1	""	""	""	""	81
105	105	1	"01033011"	"MX TX1 TANK PRS RELIEF"	033	3	211	0	1	""	""	""	""	82
106	106	1	"01033012"	"MX TX1 TANK LO OIL"	033	3	210	0	1	""	""	""	""	83
107	107	1	"01033013"	"MX TX1 HOT OIL TEMP"	033	3	209	0	1	""	""	""	""	52
108	108	2	"01033014"	"MX BKR 1"	033	3	202	0	1	""	""	""	""	13
109	109	8	"12032001"	"PSEUDO SWITCH"	032	10	216	0	1	""	""	""	""	84
110	110	1	"01041001"	"ME BKR 4 BKR FAIL"	041	1	220	0	1	""	""	""	""	85
111	111	1	"01033015"	"MX TX1 86T LOCKOUT"	033	3	215	0	1	""	""	""	""	68
112	112	1	"01025009"	"PH BKR 1 LOC/REM SW"	025	5	214	0	1	""	""	""	""	17
113	113	2	"01043001"	"GT FEEDER BKR2"	043	7	202	0	1	""	""	""	""	36
114	114	1	"01016002"	"OP TX2 STAT/CTRL FAIL"	016	4	227	0	1	""	""	""	""	86
115	115	1	"01016003"	"OP MOSW STA/CTRL FAIL"	016	4	227	0	1	""	""	""	""	61
116	116	1	"01017001"	"AL LS 2505 STA/CTRL COM"	017	5	227	0	1	""	""	""	""	87
117	117	1	"01017002"	"AL TX2 L/S STA/CTRL FAIL"	017	5	227	0	1	""	""	""	""	88
118	118	1	"01017003"	"AL BKR 1 STA COMM"	017	5	227	0	1	""	""	""	""	16
119	119	1	"01017004"	"AL BKR 2 STA COMM"	017	5	227	0	1	""	""	""	""	46
120	120	8	"12017001"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	89
121	121	8	"12017002"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	90
122	122	8	"12017003"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	91
123	123	8	"12017004"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	92
124	124	8	"12017005"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	93
125	125	8	"12017006"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	94
126	126	8	"12017007"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	95
127	127	8	"12017008"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	96
128	128	8	"12017009"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	97
129	129	8	"12017010"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	98
130	130	8	"12017011"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	99
131	131	8	"12017012"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	100
132	132	1	"01022008"	"GC BKR 3 CTL COM"	022	4	227	0	1	""	""	""	""	101
133	133	8	"12017013"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	102
134	134	8	"12017014"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	103
135	135	8	"12017015"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	104
136	136	2	"01058001"	"FI S6109 115KV MOSW"	058	2	202	0	1	""	""	""	""	105
137	137	1	"01022009"	"GC BKR 2 LOC/REM SW"	022	4	214	0	1	""	""	""	""	39
138	138	8	"12017016"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	106
139	139	8	"12017017"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	107
140	140	1	"01028001"	"LBI'S 2431-S, LS 351-S"	028	6	227	0	1	""	""	""	""	108
141	141	8	"12017018"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	109
142	142	8	"12017019"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	110
143	143	8	"12017020"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	111
144	144	8	"12017021"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	112
145	145	8	"12017022"	"PSEUDO SWITCH"	017	10	216	0	1	""	""	""	""	113
146	146	1	"01036004"	"RD BKR 6 LOC/REM SW"	036	4	214	0	1	""	""	""	""	114
147	147	2	"01011002"	"MI FEEDER BKR 2"	011	3	202	0	1	""	""	""	""	36
148	148	2	"01011003"	"MI BKR 2 RECLOSER"	011	3	205	0	1	""	""	""	""	37
149	149	5	"02015001"	"BW FAST SCAN"	015	4	226	0	1	""	""	""	""	6
150	150	1	"01036005"	"RD TX2 STG1 FANS LOSS AC"	036	4	205	0	1	""	""	""	""	31
151	151	1	"01036006"	"RD LTC LOSS OF POWER"	036	4	205	0	1	""	""	""	""	115
152	152	2	"01011004"	"MI FEEDER BKR 5"	011	3	202	0	1	""	""	""	""	116
153	153	2	"01011005"	"MI TX1 K672 CIR SW POS"	011	3	202	0	1	""	""	""	""	117
154	154	1	"01011006"	"MI TX2 3530 FAIL"	011	3	227	0	1	""	""	""	""	118
155	155	1	"01011007"	"MI TX1 DIFF PROT FAIL"	011	3	227	0	1	""	""	""	""	119
156	156	1	"01011008"	"MI BKR 2 RELAY FAIL"	011	3	227	0	1	""	""	""	""	44
157	157	2	"01011009"	"MI BKR 5 RECLOSER"	011	3	205	0	1	""	""	""	""	120
158	158	1	"01011010"	"MI TX2 TANK NITRO HI PRS"	011	3	211	0	1	""	""	""	""	121
159	159	1	"01011011"	"MI TX2 TANK PRS RELEIF"	011	3	211	0	1	""	""	""	""	122
160	160	1	"01011012"	"MI BKR 5 LOC/REM SW"	011	3	214	0	1	""	""	""	""	123
161	161	1	"01011013"	"MI LTC1 LCKOUT BLKS LTC"	011	3	222	0	1	""	""	""	""	124
162	162	1	"01011014"	"W3344 TIE BKR RELAY FAIL"	011	3	227	0	1	""	""	""	""	125
163	163	1	"01011015"	"MI BKR 4 RELAY FAIL"	011	3	227	0	1	""	""	""	""	126
164	164	1	"01011016"	"MI BKR 5 RELAY FAIL"	011	3	227	0	1	""	""	""	""	127
165	165	1	"01011017"	"W3344 STA COM"	011	3	227	0	1	""	""	""	""	128
166	166	1	"01001002"	"DI BKR 7 LOC/REM SW"	001	3	214	0	1	""	""	""	""	129
167	167	1	"01039001"	"TX1 2411 SELF CHECK"	039	3	227	0	1	""	""	""	""	51
168	168	1	"01032001"	"FL F810 HS TIE POSITION"	032	1	216	0	1	""	""	""	""	130
169	169	1	"01032002"	"FL LTC1 PRS RELIEF"	032	1	211	0	1	""	""	""	""	131
170	170	1	"01007004"	"BC 6W14 TX2 LS BREAKER"	007	3	202	0	1	""	""	""	""	132
171	171	1	"01007005"	"BC 6W15 TX3 LS BREAKER"	007	3	202	0	1	""	""	""	""	133
172	172	1	"01007006"	"BC 6W16 TX4 LS BREAKER"	007	3	202	0	1	""	""	""	""	134
173	173	1	"01007007"	"BC 6W13 LOC/REM SWITCH"	007	4	214	0	1	""	""	""	""	135
174	174	1	"01007008"	"BC 6W14 LOC/REM SWITCH"	007	4	214	0	1	""	""	""	""	136
175	175	1	"01007009"	"BC 6W55 RD 115KV RECL"	007	3	205	0	1	""	""	""	""	137
176	176	1	"01007010"	"BC 6W55 LOC/REM SW"	007	3	214	0	1	""	""	""	""	138
177	177	5	"02002001"	"BRICKYARD FAST SCAN"	002	4	226	0	1	""	""	""	""	6
178	178	2	"01058002"	"FI S6110 115KV MOSW"	058	2	202	0	1	""	""	""	""	139
179	179	2	"01058003"	"BW S624 115KV MOSW"	058	2	202	0	1	""	""	""	""	140
180	180	2	"01058004"	"RS S6104 115KV MOSW"	058	2	202	0	1	""	""	""	""	141
181	181	1	"01024001"	"GEN 5 300G SC ALARM"	024	3	227	0	1	""	""	""	""	142
182	182	5	"02002002"	"REGULATOR CONTROL MODE"	002	10	204	0	1	""	""	""	""	143
183	183	5	"02002003"	"REGULATOR CONTROL MODE"	002	10	204	0	1	""	""	""	""	144
184	184	2	"01002002"	"BY FEEDER BKR 1"	002	4	202	0	1	""	""	""	""	13
185	185	2	"01002003"	"BY BKR 1 RECLOSER"	002	4	205	0	1	""	""	""	""	14
186	186	2	"01002004"	"BY BKR 1 GRND TRIP BLK"	002	4	222	0	1	""	""	""	""	15
187	187	8	"12064001"	"PSEUDO SWITCH"	064	10	216	0	1	""	""	""	""	145
188	188	8	"12035001"	"PSEUDO SWITCH"	035	10	216	0	1	""	""	""	""	146
189	189	8	"12035002"	"PSEUDO SWITCH"	035	10	216	0	1	""	""	""	""	147
190	190	8	"12035003"	"PSEUDO SWITCH"	035	10	216	0	1	""	""	""	""	148
191	191	1	"01073001"	"GEN 6 DAY TANK RUPT TRIP"	073	3	227	0	1	""	""	""	""	149
192	192	8	"12035004"	"PSEUDO SWITCH"	035	10	216	0	1	""	""	""	""	150
193	193	1	"01038001"	"KH BKR 4 LOCKOUT"	038	1	215	0	1	""	""	""	""	151
194	194	8	"12019001"	"PSEUDO SWITCH"	019	10	216	0	1	""	""	""	""	152
195	195	1	"01007011"	"BC 8G29 TX2 230KV DIS SW"	007	3	203	0	1	""	""	""	""	153
196	196	5	"02040001"	"MANNVILLE FAST SCAN"	040	6	226	0	1	""	""	""	""	6
197	197	8	"12039001"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	154
198	198	5	"02006001"	"FW  FAST SCAN"	006	5	226	0	1	""	""	""	""	6
199	199	6	"41028001"	"GP REG A VOLT CONTROL"	028	6	208	0	1	""	""	238	25	155
200	200	2	"01022010"	"GREEN COVE BKR 3"	022	4	202	0	1	""	""	""	""	40
201	201	2	"01022011"	"GREEN COVE BKR 2"	022	4	202	0	1	""	""	""	""	36
202	202	2	"01022012"	"GREEN COVE BKR 3 RECL"	022	4	205	0	1	""	""	""	""	41
203	203	2	"01022013"	"GREEN COVE BKR 2 RECL"	022	4	205	0	1	""	""	""	""	37
204	204	1	"01022014"	"GREEN COVE LOC/REM SW"	022	4	214	0	1	""	""	""	""	67
205	205	1	"01022015"	"GREEN COVE TX HOT OIL"	022	4	209	0	1	""	""	""	""	52
206	206	1	"01032003"	"FL BKR 3 CTRL COM"	032	1	227	0	1	""	""	""	""	101
207	207	1	"01022016"	"GC LTC FILTER"	022	4	227	0	1	""	""	""	""	28
208	208	1	"01022017"	"TX 2411 FAIL"	022	4	227	0	1	""	""	""	""	51
209	209	1	"01032004"	"FL BKR 2 CTRL COM"	032	1	227	0	1	""	""	""	""	156
210	210	2	"01032005"	"F; TX1 STG2 FANS"	032	1	218	0	1	""	""	""	""	157
211	211	1	"01009001"	"FM BKR 1 BKR FAIL"	009	7	220	0	1	""	""	""	""	158
212	212	1	"01009002"	"FM BKR 3 BKR FAIL"	009	7	220	0	1	""	""	""	""	159
213	213	1	"01041002"	"ME BKR 1 BKR FAIL"	041	1	220	0	1	""	""	""	""	158
214	214	1	"01038002"	"TX2 TANK OIL CRITT LO"	038	1	210	0	1	""	""	""	""	160
215	215	1	"01009003"	"FM BKR 2 BKR FAIL"	009	7	220	0	1	""	""	""	""	10
216	216	1	"01041003"	"ME BKR 3 BKR FAIL"	041	1	220	0	1	""	""	""	""	159
217	217	1	"01029001"	"BR 1 BKR FAIL"	029	5	220	0	1	""	""	""	""	158
218	218	5	"02067001"	"MODEL STATUS"	067	2	218	0	1	""	""	""	""	161
219	219	1	"01051003"	"421-2 CPP21 (MBIT)"	051	3	227	0	1	""	""	""	""	162
220	220	5	"02067002"	"MODEL STATUS"	067	2	218	0	1	""	""	""	""	67
221	221	1	"01011018"	"MI TIE BKR 1 BKR FAIL"	011	3	220	0	1	""	""	""	""	163
222	222	5	"02067003"	"MODEL STATUS"	067	2	218	0	1	""	""	""	""	164
223	223	1	"01074001"	"AS TX1 CRIT HI TEMP AL"	074	7	205	0	1	""	""	""	""	165
224	224	1	"01007012"	"BC 8W27 KH 230KV BKR"	007	3	202	0	1	""	""	""	""	166
225	225	1	"01007013"	"BC 8W24 MID 230KV BKR"	007	3	202	0	1	""	""	""	""	167
226	226	1	"01007014"	"BC 8W21 FIRES 230KV BKR"	007	3	202	0	1	""	""	""	""	168
227	227	1	"01007015"	"BC 6W54 LA 115KV BKR"	007	3	202	0	1	""	""	""	""	169
228	228	1	"01007016"	"BC 6W57 DB 115KV BKR"	007	3	202	0	1	""	""	""	""	170
229	229	1	"01007017"	"BC 6W51 MI 115KV BKR"	007	3	202	0	1	""	""	""	""	171
230	230	1	"01007018"	"BC 6W43 115KV TIE BKR"	007	3	202	0	1	""	""	""	""	172
231	231	8	"12039002"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	173
232	232	1	"01007019"	"BC 6W15 LOC/REM SWITCH"	007	4	214	0	1	""	""	""	""	174
233	233	1	"01007020"	"BC 6W16 LOC/REM SWITCH"	007	4	214	0	1	""	""	""	""	175
234	234	1	"01007021"	"BC TX1 GENERAL ALARM"	007	3	227	0	1	""	""	""	""	176
235	235	1	"01007022"	"BC TX1 SUD PRES"	007	3	211	0	1	""	""	""	""	177
236	236	1	"01007023"	"BC TX1 HOT SPOT"	007	3	209	0	1	""	""	""	""	53
237	237	1	"01007024"	"BC TX1 LOW OIL"	007	3	210	0	1	""	""	""	""	83
238	238	1	"01007025"	"BC TX1 OIL TEMP"	007	3	209	0	1	""	""	""	""	52
239	239	1	"01007026"	"BC TX2 GENERAL ALARM"	007	3	227	0	1	""	""	""	""	178
240	240	1	"01007027"	"BC TX2 SUD PRES"	007	3	211	0	1	""	""	""	""	179
241	241	1	"01007028"	"BC TX2 HOT SPOT"	007	3	209	0	1	""	""	""	""	180
242	242	1	"01007029"	"BC TX2 LOW OIL"	007	3	210	0	1	""	""	""	""	181
243	243	1	"01007030"	"BC TX2 OIL TEMP"	007	3	209	0	1	""	""	""	""	182
244	244	1	"01007031"	"BC K813 TX1 C/S"	007	3	202	0	1	""	""	""	""	183
245	245	8	"12039003"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	184
246	246	1	"01007032"	"BC TX1 115KV MOSW 6GB40"	007	3	203	0	1	""	""	""	""	185
247	247	1	"01007033"	"BC TX2 115KV MOSW 6GB41"	007	3	203	0	1	""	""	""	""	186
248	248	2	"01007034"	"BC S640 115KV TIE MOSW"	007	3	203	0	1	""	""	""	""	187
249	249	2	"01007035"	"BC MOSW BLOCKING REL"	007	3	204	0	1	""	""	""	""	63
250	250	1	"01007036"	"BC S640 MOSW GENERAL"	007	3	227	0	1	""	""	""	""	188
251	251	1	"01007037"	"BC 230KV BKRS LOW PRES"	007	3	210	0	1	""	""	""	""	189
252	252	1	"01007038"	"BC 115KV BKRS LOW PRES"	007	3	210	0	1	""	""	""	""	190
253	253	1	"01007039"	"BC TX4 SUDDEN PRESSURE"	007	3	211	0	1	""	""	""	""	191
254	254	1	"01007040"	"BC TX4 GENERAL ALARM"	007	3	227	0	1	""	""	""	""	192
255	255	1	"01007041"	"BC K816 TX4 C/S"	007	3	202	0	1	""	""	""	""	193
256	256	1	"01002005"	"BY TX1 STG2 FANS LOSS AC"	002	4	205	0	1	""	""	""	""	194
257	257	1	"01032006"	"FL BKR 1 RELAY FAIL"	032	1	227	0	1	""	""	""	""	18
258	258	1	"01069002"	"WE LTC1 PRS RELIEF"	069	4	211	0	1	""	""	""	""	131
259	259	1	"01007042"	"BC 8G30 230KV BUS TIE SW"	007	3	216	1	1	""	""	""	""	195
260	260	1	"01007043"	"BC 115KV BKRS RECL BLK"	007	3	205	0	1	""	""	""	""	196
261	261	8	"12039004"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	197
262	262	1	"01007044"	"BC 6W43 LOC/REM SW"	007	3	214	0	1	""	""	""	""	198
263	263	1	"01007045"	"BC 6W51 LOC/REM SW"	007	3	214	0	1	""	""	""	""	199
264	264	1	"01007046"	"BC 6W54 LOC/REM SW"	007	3	214	0	1	""	""	""	""	200
265	265	1	"01007047"	"BC 6W57 LOC/REM SW"	007	3	214	0	1	""	""	""	""	201
266	266	5	"02041001"	"ME TRANS SWITCH 6GB32"	041	10	216	0	1	""	""	""	""	202
267	267	5	"02041002"	"ME TRANS SWITCH 6G80"	041	10	216	0	1	""	""	""	""	203
268	268	1	"01007048"	"BC 6W54 LA 115KV RECL"	007	3	205	0	1	""	""	""	""	204
269	269	1	"01007049"	"BC 6W57 DB 115KV RECL"	007	3	205	0	1	""	""	""	""	205
270	270	1	"01007050"	"BC 6W51 MI 115KV RECL"	007	3	205	0	1	""	""	""	""	206
271	271	8	"12060001"	"PSEUDO SWITCH"	060	10	216	0	1	""	""	""	""	207
272	272	8	"12060002"	"PSEUDO SWITCH"	060	10	216	0	1	""	""	""	""	208
273	273	3	"41007001"	"BC TX1 LTC AUTO/MAN"	007	3	221	0	1	""	""	""	""	57
274	274	3	"41007002"	"BC TX2 LTC AUTO/MAN"	007	3	221	0	1	""	""	""	""	209
275	275	8	"12039005"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	210
276	276	8	"12039006"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	211
277	277	8	"12039007"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	212
278	278	8	"12039008"	"PSEUDO SWITCH"	039	10	216	0	1	""	""	""	""	213
279	279	1	"01007051"	"BC OUT-OF-STEP REL"	007	3	215	0	1	""	""	""	""	214
280	280	5	"02041003"	"ME TRANS SWITCH 6G68"	041	10	216	0	1	""	""	""	""	215
